listing_id,city,state,locality,property_type,area_sqft,builtup_area_sqft,bhk,bathrooms,property_age,year_built,floor,total_floors,furnishing,parking,amenities_count,facing,latitude,longitude,price,price_per_sqft,currency,listing_status,synthetic_data,log_price,location_key
HYD-000001,Hyderabad,Telangana,Narsingi,Apartment,1739,1739,3,4,22,2004,16,20,Semi-Furnished,2,10,East,17.3888861,78.3391382,9960000,5727.43,INR,Sold,True,16.114088,Hyderabad | Narsingi
HYD-003642,Hyderabad,Telangana,Secunderabad,Apartment,727,727,1,1,22,2004,20,25,Semi-Furnished,3,1,South,17.4434671,78.4974121,3790000,5213.2,INR,Active,True,15.147877,Hyderabad | Secunderabad
HYD-003643,Hyderabad,Telangana,Begumpet,Apartment,2607,2607,4,4,21,2005,12,12,Furnished,2,10,South,17.4420815,78.4662937,15970000,6125.82,INR,Active,True,16.586223,Hyderabad | Begumpet
HYD-003644,Hyderabad,Telangana,Begumpet,Independent House,2482,2482,4,4,10,2016,0,0,Unfurnished,2,1,South-West,17.4408314,78.4665987,12620000,5084.61,INR,Active,True,16.350793,Hyderabad | Begumpet
HYD-003645,Hyderabad,Telangana,Narsingi,Apartment,1407,1407,2,2,25,2001,25,35,Semi-Furnished,2,3,South,17.3905316,78.3355382,8340000,5927.51,INR,Active,True,15.936574,Hyderabad | Narsingi
HYD-003646,Hyderabad,Telangana,Alwal,Independent House,2765,2765,4,4,3,2023,0,0,Furnished,2,6,South-West,17.5102058,78.5228265,16920000,6119.35,INR,Active,True,16.644007,Hyderabad | Alwal
HYD-003647,Hyderabad,Telangana,Somajiguda,Apartment,1107,1107,2,2,16,2010,10,14,Semi-Furnished,2,9,South-East,17.4306745,78.4613049,5650000,5103.88,INR,Active,True,15.547166,Hyderabad | Somajiguda
HYD-003648,Hyderabad,Telangana,Kokapet,Apartment,2263,2263,4,4,24,2002,9,19,Unfurnished,1,1,West,17.3918342,78.3463086,12490000,5519.22,INR,Active,True,16.340439,Hyderabad | Kokapet
HYD-003649,Hyderabad,Telangana,Begumpet,Apartment,1780,1780,3,3,25,2001,15,25,Unfurnished,1,4,North-East,17.4413733,78.467964,10140000,5696.63,INR,Sold,True,16.131999,Hyderabad | Begumpet
HYD-003650,Hyderabad,Telangana,Mehdipatnam,Plot,3339,3339,0,0,5,2021,0,0,Furnished,2,11,North-West,17.3922105,78.4359161,17640000,5283.02,INR,Active,True,16.68568,Hyderabad | Mehdipatnam
HYD-003651,Hyderabad,Telangana,Manikonda,Independent House,1376,1376,3,3,18,2008,0,0,Semi-Furnished,0,0,North-East,17.4091306,78.3750387,7300000,5305.23,INR,Sold,True,15.803385,Hyderabad | Manikonda
HYD-003652,Hyderabad,Telangana,Bachupally,Apartment,1923,1923,3,4,12,2014,19,21,Unfurnished,3,11,North-East,17.5337239,78.3577564,10260000,5335.41,INR,Sold,True,16.143763,Hyderabad | Bachupally
HYD-003653,Hyderabad,Telangana,Madhapur,Independent House,3302,3302,4,4,15,2011,0,0,Semi-Furnished,3,10,South-West,17.4420349,78.3965876,22470000,6804.97,INR,Sold,True,16.927692,Hyderabad | Madhapur
HYD-003654,Hyderabad,Telangana,Narsingi,Villa,5039,5039,5,6,14,2012,0,0,Furnished,0,5,West,17.3900465,78.3373724,36450000,7233.58,INR,Active,True,17.411452,Hyderabad | Narsingi
HYD-003655,Hyderabad,Telangana,Tellapur,Villa,3457,3457,4,4,14,2012,0,0,Unfurnished,2,2,South-West,17.4593092,78.2970123,24100000,6971.36,INR,Active,True,16.997722,Hyderabad | Tellapur
HYD-003656,Hyderabad,Telangana,Kokapet,Apartment,1732,1732,3,3,12,2014,23,32,Unfurnished,0,9,South,17.3920037,78.3407206,12470000,7199.77,INR,Active,True,16.338836,Hyderabad | Kokapet
HYD-003657,Hyderabad,Telangana,Moosapet,Villa,2449,2449,3,4,18,2008,0,0,Furnished,3,9,West,17.4682777,78.4179829,15980000,6525.11,INR,Active,True,16.586849,Hyderabad | Moosapet
HYD-003658,Hyderabad,Telangana,Financial District,Apartment,1617,1617,3,3,0,2026,12,18,Furnished,2,5,South,17.4156019,78.3249409,16040000,9919.6,INR,Active,True,16.590596,Hyderabad | Financial District
HYD-003659,Hyderabad,Telangana,Shamshabad,Independent House,3052,3052,4,4,6,2020,0,0,Furnished,2,10,South-East,17.2546404,78.4245391,20670000,6772.61,INR,Sold,True,16.844194,Hyderabad | Shamshabad
HYD-003660,Hyderabad,Telangana,Gachibowli,Apartment,1282,1282,2,2,15,2011,4,8,Semi-Furnished,0,5,South-West,17.430594,78.3574457,9340000,7285.49,INR,Sold,True,16.049817,Hyderabad | Gachibowli
HYD-003661,Hyderabad,Telangana,Hitech City,Plot,1126,1126,0,0,11,2015,0,0,Furnished,0,11,South,17.4411235,78.3749321,6700000,5950.27,INR,Active,True,15.717618,Hyderabad | Hitech City
HYD-003662,Hyderabad,Telangana,Pragathi Nagar,Apartment,787,787,2,3,20,2006,23,32,Furnished,2,5,South-West,17.5125711,78.3818355,4600000,5844.98,INR,Active,True,15.341567,Hyderabad | Pragathi Nagar
HYD-003663,Hyderabad,Telangana,Rajendranagar,Apartment,1380,1380,2,3,8,2018,24,32,Semi-Furnished,1,5,North-West,17.3154194,78.3979,7230000,5239.13,INR,Active,True,15.79375,Hyderabad | Rajendranagar
HYD-003664,Hyderabad,Telangana,Moosapet,Independent House,2516,2516,4,4,24,2002,0,0,Furnished,2,3,West,17.4685801,78.4209182,14700000,5842.61,INR,Active,True,16.503358,Hyderabad | Moosapet
HYD-003665,Hyderabad,Telangana,Banjara Hills,Independent House,3136,3136,5,5,10,2016,0,0,Unfurnished,2,5,West,17.4300698,78.4355597,25920000,8265.31,INR,Active,True,17.070525,Hyderabad | Banjara Hills
HYD-003666,Hyderabad,Telangana,Banjara Hills,Independent House,1672,1672,3,4,16,2010,0,0,Furnished,3,11,East,17.4069195,78.4326914,14270000,8534.69,INR,Sold,True,16.47367,Hyderabad | Banjara Hills
HYD-003667,Hyderabad,Telangana,Financial District,Apartment,1024,1024,2,3,15,2011,23,31,Unfurnished,2,4,East,17.4222199,78.332315,6970000,6806.64,INR,Sold,True,15.757126,Hyderabad | Financial District
HYD-003668,Hyderabad,Telangana,Manikonda,Villa,2205,2205,3,4,25,2001,0,0,Furnished,2,0,East,17.401272,78.3707769,14320000,6494.33,INR,Sold,True,16.477168,Hyderabad | Manikonda
HYD-003669,Hyderabad,Telangana,Kompally,Apartment,1608,1608,3,3,20,2006,10,13,Furnished,3,5,North,17.5398094,78.4863482,10180000,6330.85,INR,Active,True,16.135936,Hyderabad | Kompally
HYD-003670,Hyderabad,Telangana,Dilsukhnagar,Plot,3370,3370,0,0,25,2001,0,0,Unfurnished,2,5,West,17.3722292,78.5330271,13970000,4145.4,INR,Sold,True,16.452423,Hyderabad | Dilsukhnagar
HYD-003671,Hyderabad,Telangana,Moosapet,Apartment,1448,1448,3,4,4,2022,16,17,Semi-Furnished,2,4,South,17.4765798,78.4214561,9090000,6277.62,INR,Active,True,16.022686,Hyderabad | Moosapet
HYD-003672,Hyderabad,Telangana,Kompally,Apartment,1793,1793,4,4,0,2026,16,18,Furnished,1,9,East,17.5415096,78.4656973,12730000,7099.83,INR,Active,True,16.359472,Hyderabad | Kompally
HYD-003673,Hyderabad,Telangana,Bachupally,Apartment,1390,1390,2,2,19,2007,17,17,Semi-Furnished,2,9,East,17.5327714,78.3516441,7190000,5172.66,INR,Active,True,15.788202,Hyderabad | Bachupally
HYD-003674,Hyderabad,Telangana,Punjagutta,Apartment,1418,1418,3,3,6,2020,25,29,Unfurnished,3,9,North,17.4203895,78.456014,8030000,5662.91,INR,Active,True,15.898695,Hyderabad | Punjagutta
HYD-003675,Hyderabad,Telangana,Tarnaka,Apartment,1623,1623,3,3,13,2013,23,25,Furnished,1,9,North-East,17.4226923,78.5468769,9250000,5699.32,INR,Active,True,16.040134,Hyderabad | Tarnaka
HYD-003676,Hyderabad,Telangana,Alwal,Independent House,1739,1739,2,2,20,2006,0,0,Semi-Furnished,2,9,South,17.5029546,78.513739,10100000,5807.94,INR,Active,True,16.128046,Hyderabad | Alwal
HYD-003677,Hyderabad,Telangana,Mehdipatnam,Independent House,1535,1535,3,3,8,2018,0,0,Unfurnished,1,1,South,17.3908968,78.4260469,8150000,5309.45,INR,Active,True,15.913529,Hyderabad | Mehdipatnam
HYD-003678,Hyderabad,Telangana,Uppal,Independent House,3717,3717,5,5,11,2015,0,0,Furnished,1,1,South,17.4121757,78.5642905,19740000,5310.73,INR,Active,True,16.798158,Hyderabad | Uppal
HYD-003679,Hyderabad,Telangana,Tellapur,Apartment,1250,1250,2,2,23,2003,12,21,Unfurnished,2,6,South-East,17.4598081,78.3086471,6910000,5528.0,INR,Active,True,15.74848,Hyderabad | Tellapur
HYD-003680,Hyderabad,Telangana,Financial District,Apartment,1657,1657,3,3,17,2009,7,14,Furnished,1,10,North-East,17.4200055,78.331913,13600000,8207.6,INR,Active,True,16.42558,Hyderabad | Financial District
HYD-003681,Hyderabad,Telangana,Financial District,Apartment,1235,1235,2,2,15,2011,10,20,Unfurnished,2,10,North-West,17.4191639,78.3288694,9290000,7522.27,INR,Active,True,16.044449,Hyderabad | Financial District
HYD-003682,Hyderabad,Telangana,Bachupally,Independent House,919,919,2,3,14,2012,0,0,Semi-Furnished,1,10,South,17.5271205,78.3509665,5000000,5440.7,INR,Sold,True,15.424949,Hyderabad | Bachupally
HYD-003683,Hyderabad,Telangana,Moosapet,Independent House,3035,3035,4,4,1,2025,0,0,Semi-Furnished,1,3,East,17.461638,78.4183874,15590000,5136.74,INR,Sold,True,16.56214,Hyderabad | Moosapet
HYD-003684,Hyderabad,Telangana,LB Nagar,Apartment,1941,1941,3,3,20,2006,10,20,Furnished,3,8,West,17.3502094,78.5569003,14280000,7357.03,INR,Sold,True,16.474371,Hyderabad | LB Nagar
HYD-003685,Hyderabad,Telangana,Dilsukhnagar,Apartment,2195,2195,4,4,22,2004,19,22,Semi-Furnished,3,8,North-East,17.3704062,78.5298187,13560000,6177.68,INR,Active,True,16.422635,Hyderabad | Dilsukhnagar
HYD-003686,Hyderabad,Telangana,Somajiguda,Villa,4152,4152,5,6,16,2010,0,0,Semi-Furnished,2,4,South-West,17.4369783,78.4612383,26140000,6295.76,INR,Sold,True,17.078977,Hyderabad | Somajiguda
HYD-003687,Hyderabad,Telangana,Begumpet,Plot,1241,1241,0,0,0,2026,0,0,Semi-Furnished,2,11,East,17.444532,78.4569098,5840000,4705.88,INR,Sold,True,15.580242,Hyderabad | Begumpet
HYD-003688,Hyderabad,Telangana,Somajiguda,Villa,3937,3937,5,6,23,2003,0,0,Semi-Furnished,0,11,North-West,17.423241,78.4513552,23050000,5854.71,INR,Sold,True,16.953176,Hyderabad | Somajiguda
HYD-003689,Hyderabad,Telangana,Uppal,Apartment,1866,1866,3,3,9,2017,9,10,Unfurnished,3,0,South-West,17.4058292,78.5607768,9720000,5209.0,INR,Active,True,16.089696,Hyderabad | Uppal
HYD-003690,Hyderabad,Telangana,Tolichowki,Independent House,1123,1123,2,2,22,2004,0,0,Unfurnished,2,0,East,17.3919971,78.4165698,5630000,5013.36,INR,Sold,True,15.54362,Hyderabad | Tolichowki
HYD-003691,Hyderabad,Telangana,Financial District,Apartment,1694,1694,3,3,12,2014,12,17,Unfurnished,0,1,West,17.4161185,78.3427249,12850000,7585.6,INR,Active,True,16.368854,Hyderabad | Financial District
HYD-003692,Hyderabad,Telangana,Banjara Hills,Apartment,883,883,1,1,3,2023,11,19,Furnished,1,5,South-East,17.4198449,78.4369494,7920000,8969.42,INR,Sold,True,15.884902,Hyderabad | Banjara Hills
HYD-003693,Hyderabad,Telangana,Moosapet,Villa,3623,3623,5,5,15,2011,0,0,Unfurnished,3,0,South,17.4728297,78.4248565,23110000,6378.69,INR,Sold,True,16.955776,Hyderabad | Moosapet
HYD-003694,Hyderabad,Telangana,Dilsukhnagar,Apartment,1048,1048,2,2,0,2026,8,8,Semi-Furnished,1,1,South-West,17.3657076,78.5220331,6340000,6049.62,INR,Active,True,15.662389,Hyderabad | Dilsukhnagar
HYD-003695,Hyderabad,Telangana,Narsingi,Apartment,997,997,2,3,20,2006,2,3,Furnished,0,1,North-East,17.3918401,78.3358238,5470000,5486.46,INR,Active,True,15.514789,Hyderabad | Narsingi
HYD-003696,Hyderabad,Telangana,Tolichowki,Apartment,520,520,1,2,5,2021,24,34,Unfurnished,1,0,North,17.3932866,78.4134306,3320000,6384.62,INR,Sold,True,15.015476,Hyderabad | Tolichowki
HYD-003697,Hyderabad,Telangana,Rajendranagar,Apartment,1587,1587,3,3,22,2004,14,20,Furnished,0,2,North-West,17.3310177,78.400358,8460000,5330.81,INR,Active,True,15.95086,Hyderabad | Rajendranagar
HYD-003698,Hyderabad,Telangana,Bachupally,Plot,2009,2009,0,0,17,2009,0,0,Furnished,0,4,South-West,17.5262245,78.3592627,7820000,3892.48,INR,Active,True,15.872195,Hyderabad | Bachupally
HYD-003699,Hyderabad,Telangana,Uppal,Apartment,1352,1352,3,3,1,2025,11,11,Semi-Furnished,0,5,West,17.4136809,78.5604639,9480000,7011.83,INR,Active,True,16.064695,Hyderabad | Uppal
HYD-003700,Hyderabad,Telangana,Pragathi Nagar,Independent House,1957,1957,3,3,20,2006,0,0,Semi-Furnished,0,2,South-West,17.5124781,78.3787509,11890000,6075.63,INR,Sold,True,16.291208,Hyderabad | Pragathi Nagar
HYD-003701,Hyderabad,Telangana,Gachibowli,Independent House,1815,1815,3,4,25,2001,0,0,Semi-Furnished,2,9,South-East,17.4476356,78.3523474,9990000,5504.13,INR,Sold,True,16.117095,Hyderabad | Gachibowli
HYD-003702,Hyderabad,Telangana,Manikonda,Apartment,1352,1352,2,3,10,2016,5,10,Semi-Furnished,2,5,North,17.4025147,78.3673315,9210000,6812.13,INR,Active,True,16.035801,Hyderabad | Manikonda
HYD-003703,Hyderabad,Telangana,Kondapur,Apartment,1140,1140,2,2,12,2014,9,19,Furnished,3,11,South-East,17.4858897,78.4063926,8000000,7017.54,INR,Active,True,15.894952,Hyderabad | Kondapur
HYD-003704,Hyderabad,Telangana,Kompally,Villa,2924,2924,4,5,3,2023,0,0,Furnished,2,2,South-West,17.5401369,78.4862164,24770000,8471.27,INR,Sold,True,17.025144,Hyderabad | Kompally
HYD-003705,Hyderabad,Telangana,Nanakramguda,Apartment,1029,1029,2,3,25,2001,13,13,Unfurnished,1,8,North,17.4213252,78.358427,5560000,5403.3,INR,Active,True,15.531109,Hyderabad | Nanakramguda
HYD-003706,Hyderabad,Telangana,Hitech City,Independent House,2733,2733,4,4,15,2011,0,0,Unfurnished,2,2,South-East,17.4366899,78.380167,17140000,6271.5,INR,Sold,True,16.656926,Hyderabad | Hitech City
HYD-003707,Hyderabad,Telangana,Hitech City,Independent House,1942,1942,3,3,8,2018,0,0,Semi-Furnished,3,4,South,17.4544348,78.3715192,14010000,7214.21,INR,Active,True,16.455282,Hyderabad | Hitech City
HYD-003708,Hyderabad,Telangana,Begumpet,Plot,2042,2042,0,0,19,2007,0,0,Semi-Furnished,1,11,South-East,17.4431907,78.4509866,9900000,4848.19,INR,Sold,True,16.108045,Hyderabad | Begumpet
HYD-003709,Hyderabad,Telangana,Tarnaka,Villa,2119,2119,3,3,1,2025,0,0,Unfurnished,1,1,West,17.4261097,78.5308513,16850000,7951.86,INR,Sold,True,16.639861,Hyderabad | Tarnaka
HYD-003710,Hyderabad,Telangana,Jubilee Hills,Independent House,2550,2550,4,4,8,2018,0,0,Furnished,2,0,North-East,17.4355509,78.4117404,20620000,8086.27,INR,Active,True,16.841772,Hyderabad | Jubilee Hills
HYD-003711,Hyderabad,Telangana,Uppal,Apartment,959,959,2,3,3,2023,5,5,Semi-Furnished,2,6,South,17.4095399,78.5538469,6170000,6433.79,INR,Sold,True,15.63521,Hyderabad | Uppal
HYD-003712,Hyderabad,Telangana,Secunderabad,Independent House,975,975,2,3,8,2018,0,0,Unfurnished,2,5,South-West,17.4420122,78.5001549,4420000,4533.33,INR,Active,True,15.30165,Hyderabad | Secunderabad
HYD-003713,Hyderabad,Telangana,Nanakramguda,Independent House,1694,1694,3,4,14,2012,0,0,Semi-Furnished,2,11,South,17.4276628,78.3466556,11520000,6800.47,INR,Active,True,16.259595,Hyderabad | Nanakramguda
HYD-003714,Hyderabad,Telangana,Hitech City,Apartment,798,798,2,2,10,2016,1,9,Unfurnished,2,0,South,17.4428376,78.3729398,6150000,7706.77,INR,Sold,True,15.631963,Hyderabad | Hitech City
HYD-003715,Hyderabad,Telangana,Uppal,Apartment,2417,2417,4,4,0,2026,15,22,Unfurnished,2,4,East,17.3917503,78.5550844,17340000,7174.18,INR,Active,True,16.668527,Hyderabad | Uppal
HYD-003716,Hyderabad,Telangana,Somajiguda,Plot,2385,2385,0,0,3,2023,0,0,Furnished,3,6,South-West,17.4305004,78.4620566,13610000,5706.5,INR,Sold,True,16.426315,Hyderabad | Somajiguda
HYD-003717,Hyderabad,Telangana,Madhapur,Villa,3527,3527,4,5,2,2024,0,0,Furnished,3,2,East,17.4530801,78.3958084,34320000,9730.65,INR,Active,True,17.351239,Hyderabad | Madhapur
HYD-003718,Hyderabad,Telangana,Tolichowki,Apartment,1747,1747,3,3,20,2006,5,6,Furnished,1,2,South-West,17.3997324,78.4114698,9400000,5380.65,INR,Active,True,16.05622,Hyderabad | Tolichowki
HYD-003719,Hyderabad,Telangana,Tellapur,Independent House,2603,2603,4,5,13,2013,0,0,Semi-Furnished,1,12,North,17.4587563,78.2958061,12240000,4702.27,INR,Active,True,16.32022,Hyderabad | Tellapur
HYD-003720,Hyderabad,Telangana,Manikonda,Apartment,1480,1480,3,3,25,2001,10,17,Semi-Furnished,3,12,South-East,17.4040164,78.3754136,7800000,5270.27,INR,Active,True,15.869634,Hyderabad | Manikonda
HYD-003721,Hyderabad,Telangana,Ameerpet,Apartment,1820,1820,3,3,12,2014,2,10,Unfurnished,1,6,South,17.4455106,78.4539317,9790000,5379.12,INR,Active,True,16.096872,Hyderabad | Ameerpet
HYD-003722,Hyderabad,Telangana,Kompally,Villa,3226,3226,4,4,21,2005,0,0,Unfurnished,0,6,East,17.5426147,78.4885223,18760000,5815.25,INR,Active,True,16.747238,Hyderabad | Kompally
HYD-003723,Hyderabad,Telangana,Punjagutta,Independent House,2267,2267,3,3,7,2019,0,0,Semi-Furnished,1,9,North-West,17.426248,78.4528298,14200000,6263.78,INR,Active,True,16.468753,Hyderabad | Punjagutta
HYD-003724,Hyderabad,Telangana,Moosapet,Apartment,1391,1391,2,2,13,2013,14,16,Furnished,2,6,North-West,17.4640895,78.4230962,8940000,6427.03,INR,Sold,True,16.006046,Hyderabad | Moosapet
HYD-003725,Hyderabad,Telangana,Uppal,Plot,3956,3956,0,0,1,2025,0,0,Unfurnished,1,3,South-East,17.410491,78.5576148,17770000,4491.91,INR,Sold,True,16.693022,Hyderabad | Uppal
HYD-003726,Hyderabad,Telangana,Hitech City,Apartment,878,878,2,2,5,2021,9,14,Semi-Furnished,0,12,North,17.4379901,78.3682604,7250000,8257.4,INR,Sold,True,15.796512,Hyderabad | Hitech City
HYD-003727,Hyderabad,Telangana,Kompally,Independent House,920,920,2,2,14,2012,0,0,Unfurnished,3,8,South-West,17.5488662,78.4816334,4990000,5423.91,INR,Active,True,15.422947,Hyderabad | Kompally
HYD-003728,Hyderabad,Telangana,Kompally,Villa,3095,3095,4,4,9,2017,0,0,Unfurnished,0,0,North,17.5314333,78.4845211,23020000,7437.8,INR,Sold,True,16.951874,Hyderabad | Kompally
HYD-003729,Hyderabad,Telangana,Bachupally,Apartment,1647,1647,3,4,7,2019,25,34,Furnished,1,0,North,17.5278991,78.3480924,10820000,6569.52,INR,Active,True,16.196907,Hyderabad | Bachupally
HYD-003730,Hyderabad,Telangana,Dilsukhnagar,Apartment,1175,1175,2,2,22,2004,1,10,Semi-Furnished,2,11,South-West,17.3739655,78.5216538,7790000,6629.79,INR,Active,True,15.868352,Hyderabad | Dilsukhnagar
HYD-003731,Hyderabad,Telangana,Hitech City,Apartment,1408,1408,3,4,11,2015,1,6,Furnished,1,7,North,17.4513966,78.3714695,10150000,7208.81,INR,Active,True,16.132984,Hyderabad | Hitech City
HYD-003732,Hyderabad,Telangana,Gachibowli,Independent House,2502,2502,4,4,0,2026,0,0,Unfurnished,2,10,North,17.4304166,78.3578536,19610000,7837.73,INR,Active,True,16.79155,Hyderabad | Gachibowli
HYD-003733,Hyderabad,Telangana,Secunderabad,Villa,2885,2885,4,5,6,2020,0,0,Unfurnished,3,12,North,17.4384159,78.4939644,16390000,5681.11,INR,Active,True,16.612182,Hyderabad | Secunderabad
HYD-003734,Hyderabad,Telangana,Begumpet,Plot,4156,4156,0,0,3,2023,0,0,Furnished,2,5,South-West,17.4391112,78.4505301,18930000,4554.86,INR,Active,True,16.756259,Hyderabad | Begumpet
HYD-003735,Hyderabad,Telangana,Tellapur,Apartment,1110,1110,2,3,0,2026,10,12,Furnished,2,4,North,17.4647259,78.2903772,7110000,6405.41,INR,Sold,True,15.777013,Hyderabad | Tellapur
HYD-003736,Hyderabad,Telangana,Ameerpet,Apartment,1062,1062,2,2,14,2012,12,17,Unfurnished,1,2,North,17.4362252,78.4498026,6530000,6148.78,INR,Active,True,15.691918,Hyderabad | Ameerpet
HYD-003737,Hyderabad,Telangana,Attapur,Independent House,3604,3604,5,5,11,2015,0,0,Unfurnished,0,3,North-West,17.3676136,78.405023,15920000,4417.31,INR,Active,True,16.583087,Hyderabad | Attapur
HYD-003738,Hyderabad,Telangana,Begumpet,Apartment,1194,1194,2,2,15,2011,25,30,Furnished,0,11,North-West,17.4370993,78.4638943,7360000,6164.15,INR,Active,True,15.811571,Hyderabad | Begumpet
HYD-003739,Hyderabad,Telangana,Begumpet,Apartment,1861,1861,3,4,16,2010,9,10,Furnished,2,0,North-West,17.4373311,78.4629902,11600000,6233.21,INR,Active,True,16.266516,Hyderabad | Begumpet
HYD-003740,Hyderabad,Telangana,Uppal,Villa,1598,1598,3,3,0,2026,0,0,Semi-Furnished,1,10,North,17.4123344,78.5593731,12670000,7928.66,INR,Active,True,16.354748,Hyderabad | Uppal
HYD-003741,Hyderabad,Telangana,Tellapur,Independent House,1336,1336,3,3,19,2007,0,0,Unfurnished,1,12,East,17.4644725,78.3026743,5730000,4288.92,INR,Sold,True,15.561226,Hyderabad | Tellapur
HYD-003742,Hyderabad,Telangana,Banjara Hills,Apartment,1358,1358,3,3,18,2008,15,18,Semi-Furnished,2,7,West,17.4235821,78.4460272,10910000,8033.87,INR,Active,True,16.20519,Hyderabad | Banjara Hills
HYD-003743,Hyderabad,Telangana,Kukatpally,Independent House,1999,1999,3,3,6,2020,0,0,Furnished,0,6,North,17.4721009,78.4263985,11800000,5902.95,INR,Active,True,16.28361,Hyderabad | Kukatpally
HYD-003744,Hyderabad,Telangana,Banjara Hills,Apartment,1046,1046,2,2,4,2022,4,7,Semi-Furnished,2,3,North-East,17.4140688,78.44377,8610000,8231.36,INR,Active,True,15.968435,Hyderabad | Banjara Hills
HYD-003745,Hyderabad,Telangana,Banjara Hills,Apartment,1547,1547,2,2,13,2013,19,23,Semi-Furnished,1,6,North-East,17.4215885,78.4349592,12720000,8222.37,INR,Active,True,16.358686,Hyderabad | Banjara Hills
HYD-003746,Hyderabad,Telangana,Moosapet,Plot,2333,2333,0,0,6,2020,0,0,Unfurnished,3,4,North-West,17.4748605,78.4192672,9900000,4243.46,INR,Active,True,16.108045,Hyderabad | Moosapet
HYD-003747,Hyderabad,Telangana,Narsingi,Apartment,1426,1426,2,2,24,2002,19,24,Furnished,0,4,South-East,17.3886842,78.3409738,9350000,6556.8,INR,Active,True,16.050887,Hyderabad | Narsingi
HYD-003748,Hyderabad,Telangana,Kompally,Villa,5204,5204,5,5,19,2007,0,0,Furnished,2,7,South-East,17.5358472,78.4702144,34760000,6679.48,INR,Active,True,17.363978,Hyderabad | Kompally
HYD-003749,Hyderabad,Telangana,Madhapur,Apartment,2054,2054,3,3,0,2026,5,8,Semi-Furnished,1,3,West,17.4551102,78.3870525,16560000,8062.32,INR,Active,True,16.622501,Hyderabad | Madhapur
HYD-003750,Hyderabad,Telangana,Pragathi Nagar,Independent House,2361,2361,3,3,19,2007,0,0,Furnished,3,10,East,17.5038497,78.381749,11840000,5014.82,INR,Sold,True,16.286994,Hyderabad | Pragathi Nagar
HYD-003751,Hyderabad,Telangana,Tarnaka,Apartment,654,654,1,1,17,2009,13,19,Semi-Furnished,2,4,South-West,17.4279916,78.5434662,3680000,5626.91,INR,Active,True,15.118424,Hyderabad | Tarnaka
HYD-003752,Hyderabad,Telangana,Secunderabad,Villa,2869,2869,4,5,5,2021,0,0,Semi-Furnished,1,7,South-East,17.4363986,78.5105696,17410000,6068.32,INR,Sold,True,16.672555,Hyderabad | Secunderabad
HYD-003753,Hyderabad,Telangana,Financial District,Apartment,1690,1690,3,3,15,2011,17,17,Unfurnished,2,12,East,17.4207787,78.3380812,10790000,6384.62,INR,Active,True,16.19413,Hyderabad | Financial District
HYD-003754,Hyderabad,Telangana,Jubilee Hills,Apartment,1982,1982,3,4,2,2024,19,27,Furnished,1,4,South-West,17.4270697,78.4216101,20890000,10539.86,INR,Sold,True,16.854781,Hyderabad | Jubilee Hills
HYD-003755,Hyderabad,Telangana,Secunderabad,Apartment,1644,1644,3,3,22,2004,5,6,Semi-Furnished,0,9,South-East,17.4329699,78.483911,8850000,5383.21,INR,Active,True,15.995928,Hyderabad | Secunderabad
